case,cores,status,winner,winner_family,makespan_cycles,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cross_task_traffic_bytes,cross_core_transfer_count,used_core_count,per_core_utilization,stage1_winner,stage1_makespan_cycles,stage1_added_copy_bytes,makespan_delta_vs_stage1,added_copy_delta_vs_stage1,spill_delta_vs_stage1,improved_vs_stage1,candidate_failures,group_wall_seconds,final_plan_hash,final_plan_file_sha256,final_official_result_json_sha256
case_023,3,success,stage1_actual_winner,verified_stage1_global_fallback,38688,1128212,1128212,0,516106,164,3,"[{""active_any_pipe_cycles"":38688,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":451,""pipe_busy_cycles"":{""PIPE_M"":15784,""PIPE_MTE2"":13932,""PIPE_MTE3"":7542,""PIPE_V"":26649},""pipe_utilization"":{""PIPE_M"":0.40798180314309346,""PIPE_MTE2"":0.3601116625310174,""PIPE_MTE3"":0.1949441687344913,""PIPE_V"":0.6888182382133995},""task_end"":38688,""task_span_cycles"":38688,""task_start"":0},{""active_any_pipe_cycles"":36348,""active_any_pipe_fraction"":0.9395161290322581,""core_id"":1,""op_count"":451,""pipe_busy_cycles"":{""PIPE_M"":25876,""PIPE_MTE2"":15250,""PIPE_MTE3"":6714,""PIPE_V"":17656},""pipe_utilization"":{""PIPE_M"":0.6688378825475599,""PIPE_MTE2"":0.3941790736145575,""PIPE_MTE3"":0.17354218362282878,""PIPE_V"":0.456368899917287},""task_end"":38004,""task_span_cycles"":38004,""task_start"":0},{""active_any_pipe_cycles"":36638,""active_any_pipe_fraction"":0.9470119933829612,""core_id"":2,""op_count"":661,""pipe_busy_cycles"":{""PIPE_M"":21724,""PIPE_MTE2"":13281,""PIPE_MTE3"":8255,""PIPE_V"":25253},""pipe_utilization"":{""PIPE_M"":0.5615177832919769,""PIPE_MTE2"":0.34328473945409427,""PIPE_MTE3"":0.2133736559139785,""PIPE_V"":0.6527346980976013},""task_end"":36638,""task_span_cycles"":36638,""task_start"":0}]",b2a_w4,38688,1128212,0,0,0,False,0,4.994932644069195,ee7baf5332faa2bc1dabf2aa096d936fc1bb0134884b575754855530e309203c,df50fd0006d6efc582517bcf19729087281a58291c8b69eb9aa7fe6a3ad4885c,9bd36ce8712722cf26a2d7b7b2e54a17847a6af64a0fea6d1459adf3bd9268ec
case_023,4,success,stage1_actual_winner,verified_stage1_global_fallback,32530,1233352,1233352,0,499812,178,4,"[{""active_any_pipe_cycles"":30342,""active_any_pipe_fraction"":0.932739010144482,""core_id"":0,""op_count"":422,""pipe_busy_cycles"":{""PIPE_M"":13828,""PIPE_MTE2"":14942,""PIPE_MTE3"":6860,""PIPE_V"":17149},""pipe_utilization"":{""PIPE_M"":0.42508453735013835,""PIPE_MTE2"":0.45932984936981247,""PIPE_MTE3"":0.21088226252689823,""PIPE_V"":0.5271749154626498},""task_end"":32530,""task_span_cycles"":32530,""task_start"":0},{""active_any_pipe_cycles"":26901,""active_any_pipe_fraction"":0.8269597294804796,""core_id"":1,""op_count"":351,""pipe_busy_cycles"":{""PIPE_M"":20316,""PIPE_MTE2"":16201,""PIPE_MTE3"":6781,""PIPE_V"":13727},""pipe_utilization"":{""PIPE_M"":0.6245312019674147,""PIPE_MTE2"":0.4980325853058715,""PIPE_MTE3"":0.20845373501383338,""PIPE_V"":0.4219797110359668},""task_end"":31807,""task_span_cycles"":31807,""task_start"":0},{""active_any_pipe_cycles"":29863,""active_any_pipe_fraction"":0.918014140793114,""core_id"":2,""op_count"":378,""pipe_busy_cycles"":{""PIPE_M"":13328,""PIPE_MTE2"":14683,""PIPE_MTE3"":7691,""PIPE_V"":19400},""pipe_utilization"":{""PIPE_M"":0.40971411005225944,""PIPE_MTE2"":0.45136796802951124,""PIPE_MTE3"":0.23642791269597294,""PIPE_V"":0.5963725791577006},""task_end"":29863,""task_span_cycles"":29863,""task_start"":0},{""active_any_pipe_cycles"":30122,""active_any_pipe_fraction"":0.9259760221334153,""core_id"":3,""op_count"":480,""pipe_busy_cycles"":{""PIPE_M"":15912,""PIPE_MTE2"":17471,""PIPE_MTE3"":9306,""PIPE_V"":19282},""pipe_utilization"":{""PIPE_M"":0.48914847832769753,""PIPE_MTE2"":0.5370734706424839,""PIPE_MTE3"":0.28607439286812175,""PIPE_V"":0.5927451583154012},""task_end"":31960,""task_span_cycles"":31960,""task_start"":0}]",b2a_w4,32530,1233352,0,0,0,False,0,6.16767087392509,cf628256e893e0052b681630d97a13266d19fde38734db445613750de6398ae6,26ce634626b0117ebdb18f7ca7259b3979ac2393eb30e76dadb26b2a4b7884ae,2e86c3d2519d03406e6e36a8aef8836b519c7ce255983367ad8d568bb59fca1c
case_023,5,success,stage1_actual_winner,verified_stage1_global_fallback,32530,1233352,1233352,0,499812,178,4,"[{""active_any_pipe_cycles"":30342,""active_any_pipe_fraction"":0.932739010144482,""core_id"":0,""op_count"":422,""pipe_busy_cycles"":{""PIPE_M"":13828,""PIPE_MTE2"":14942,""PIPE_MTE3"":6860,""PIPE_V"":17149},""pipe_utilization"":{""PIPE_M"":0.42508453735013835,""PIPE_MTE2"":0.45932984936981247,""PIPE_MTE3"":0.21088226252689823,""PIPE_V"":0.5271749154626498},""task_end"":32530,""task_span_cycles"":32530,""task_start"":0},{""active_any_pipe_cycles"":26901,""active_any_pipe_fraction"":0.8269597294804796,""core_id"":1,""op_count"":351,""pipe_busy_cycles"":{""PIPE_M"":20316,""PIPE_MTE2"":16201,""PIPE_MTE3"":6781,""PIPE_V"":13727},""pipe_utilization"":{""PIPE_M"":0.6245312019674147,""PIPE_MTE2"":0.4980325853058715,""PIPE_MTE3"":0.20845373501383338,""PIPE_V"":0.4219797110359668},""task_end"":31807,""task_span_cycles"":31807,""task_start"":0},{""active_any_pipe_cycles"":29863,""active_any_pipe_fraction"":0.918014140793114,""core_id"":2,""op_count"":378,""pipe_busy_cycles"":{""PIPE_M"":13328,""PIPE_MTE2"":14683,""PIPE_MTE3"":7691,""PIPE_V"":19400},""pipe_utilization"":{""PIPE_M"":0.40971411005225944,""PIPE_MTE2"":0.45136796802951124,""PIPE_MTE3"":0.23642791269597294,""PIPE_V"":0.5963725791577006},""task_end"":29863,""task_span_cycles"":29863,""task_start"":0},{""active_any_pipe_cycles"":30122,""active_any_pipe_fraction"":0.9259760221334153,""core_id"":3,""op_count"":480,""pipe_busy_cycles"":{""PIPE_M"":15912,""PIPE_MTE2"":17471,""PIPE_MTE3"":9306,""PIPE_V"":19282},""pipe_utilization"":{""PIPE_M"":0.48914847832769753,""PIPE_MTE2"":0.5370734706424839,""PIPE_MTE3"":0.28607439286812175,""PIPE_V"":0.5927451583154012},""task_end"":31960,""task_span_cycles"":31960,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":4,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0}]",inherit_k4,32530,1233352,0,0,0,False,0,8.82421300560236,10df37a3547bc6c727706126263a00894b65209267bb3932ccb10e65d2dd34bf,20b01486fc5696826c92713a87c040f3c4d05ab389207a23429522978fcc7502,37a5285ead6c8d4baa9ef2dd1da38901a871fe774945bf0e2c7bbdd801d3f4d7
case_024,1,success,stage1_actual_winner,verified_stage1_global_fallback,2555343,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":2555343,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":5972,""pipe_busy_cycles"":{""PIPE_MTE2"":6564,""PIPE_MTE3"":1,""PIPE_V"":2554795},""pipe_utilization"":{""PIPE_MTE2"":0.0025687353909044698,""PIPE_MTE3"":3.9133689684711603e-07,""PIPE_V"":0.9997855473805278},""task_end"":2555343,""task_span_cycles"":2555343,""task_start"":0}]",single,2555343,0,0,0,0,False,0,0.8956909291446209,60bdfaac27bdd7cbde4e5b65714b5f6b492e1f8b829661c21657b3a1a8c4b1a9,3f6ba4b0f374750256c442f6bff12ee90e8c8c76c00655298e84b9a94fbfee98,bbcb439cb508ae1efd364bd2df811123338e06197f002101a553148a4f18c700
case_024,2,success,stage1_actual_winner,verified_stage1_global_fallback,2555343,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":2555343,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":5972,""pipe_busy_cycles"":{""PIPE_MTE2"":6564,""PIPE_MTE3"":1,""PIPE_V"":2554795},""pipe_utilization"":{""PIPE_MTE2"":0.0025687353909044698,""PIPE_MTE3"":3.9133689684711603e-07,""PIPE_V"":0.9997855473805278},""task_end"":2555343,""task_span_cycles"":2555343,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":1,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0}]",single,2555343,0,0,0,0,False,0,8.621157618239522,85384c686ce72fc5181881ad991191171d220d63473bd026548cb72191122a83,7575ea468b2b1b95503e973398a82e06775b29fc6c7fe982dcb65169902b81f8,1db6e4b23a7c7edc288f491f58b77f36ea91ead54f91119f6e985e2218f853ed
case_024,3,success,stage1_actual_winner,verified_stage1_global_fallback,2555343,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":2555343,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":5972,""pipe_busy_cycles"":{""PIPE_MTE2"":6564,""PIPE_MTE3"":1,""PIPE_V"":2554795},""pipe_utilization"":{""PIPE_MTE2"":0.0025687353909044698,""PIPE_MTE3"":3.9133689684711603e-07,""PIPE_V"":0.9997855473805278},""task_end"":2555343,""task_span_cycles"":2555343,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":1,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":2,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0}]",single,2555343,0,0,0,0,False,0,9.839511333033442,9d03be6cef82cc98b751ddccb88d24817088412f95cb8988704b3522f729a2a5,a4c60b29ca4fa882988fcd0c25a2ea4141ac5009962d58baf54bf79a190a46d6,ab1884c3127e3d67b0649391b2ac3ae9b7684c127a01a74c03457824060c4acb
case_024,4,success,stage1_actual_winner,verified_stage1_global_fallback,2555343,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":2555343,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":5972,""pipe_busy_cycles"":{""PIPE_MTE2"":6564,""PIPE_MTE3"":1,""PIPE_V"":2554795},""pipe_utilization"":{""PIPE_MTE2"":0.0025687353909044698,""PIPE_MTE3"":3.9133689684711603e-07,""PIPE_V"":0.9997855473805278},""task_end"":2555343,""task_span_cycles"":2555343,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":1,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":2,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":3,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0}]",single,2555343,0,0,0,0,False,0,11.216797593981028,c434fa32a3539f70d7a707dd6673f8eba537a17e3bc87c109abdd1e9c8a0ae17,1516a8076ea383054198d2b974151207227c6716b693193b6b8cdfd9f40ff5e0,1dcb456c9fabf92dab42f65630036906c44f7c22077ae0cd25430c068f079251
case_024,5,success,stage1_actual_winner,verified_stage1_global_fallback,2555343,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":2555343,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":5972,""pipe_busy_cycles"":{""PIPE_MTE2"":6564,""PIPE_MTE3"":1,""PIPE_V"":2554795},""pipe_utilization"":{""PIPE_MTE2"":0.0025687353909044698,""PIPE_MTE3"":3.9133689684711603e-07,""PIPE_V"":0.9997855473805278},""task_end"":2555343,""task_span_cycles"":2555343,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":1,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":2,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":3,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":4,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0}]",single,2555343,0,0,0,0,False,0,13.358545798808336,171217d0b936deb9de80f075288559f390b6c8e6529287052ca740fd95dbc952,5a416d7a43b6f6e573ee8f48545355e85f6d14bf18e13f549525b06f90123ebc,61cfec4a101e0852096341eaf6d4003b45924e67160dc1ce184fe80b1c352da6
case_025,1,success,stage1_actual_winner,verified_stage1_global_fallback,4863026,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":4863026,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":23997,""pipe_busy_cycles"":{""PIPE_M"":4702824,""PIPE_MTE2"":69778,""PIPE_MTE3"":69316,""PIPE_V"":1215696},""pipe_utilization"":{""PIPE_M"":0.967057136852651,""PIPE_MTE2"":0.0143486791968622,""PIPE_MTE3"":0.01425367662027717,""PIPE_V"":0.2499875591863996},""task_end"":4863026,""task_span_cycles"":4863026,""task_start"":0}]",single,4863026,0,0,0,0,False,0,1.9200286325067282,3dfdd9e81db84bf4367303e264285f4d7d544e5e7ffae66758d305d0c9896c10,866297d2cabe14158ebe6e57cc86e522d8f888041f24e5804988ac43e71152bd,5f400aa59f25ef4dd7c844b34e7980af69a2057ab2b1aa68c4dc8a001c4a4eb8
case_025,2,success,stage1_actual_winner,verified_stage1_global_fallback,2972392,18301440,6890496,11410944,2744832,894,2,"[{""active_any_pipe_cycles"":2972392,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":19161,""pipe_busy_cycles"":{""PIPE_M"":2875908,""PIPE_MTE2"":237591,""PIPE_MTE3"":242620,""PIPE_V"":823380},""pipe_utilization"":{""PIPE_M"":0.967539947624674,""PIPE_MTE2"":0.07993259300926661,""PIPE_MTE3"":0.08162449636521697,""PIPE_V"":0.2770092235479035},""task_end"":2972392,""task_span_cycles"":2972392,""task_start"":0},{""active_any_pipe_cycles"":1897558,""active_any_pipe_fraction"":0.6383942629370554,""core_id"":1,""op_count"":11637,""pipe_busy_cycles"":{""PIPE_M"":1826916,""PIPE_MTE2"":158894,""PIPE_MTE3"":144909,""PIPE_V"":392316},""pipe_utilization"":{""PIPE_M"":0.6146282186198859,""PIPE_MTE2"":0.053456610029901847,""PIPE_MTE3"":0.04875164513967202,""PIPE_V"":0.13198662895069022},""task_end"":1897558,""task_span_cycles"":1897558,""task_start"":0}]",b1,2972392,18301440,0,0,0,False,0,240.9413627628237,a46e01060a6cded38dd149373c5d33643b6b2ac29a25439785c4bb492a1a5fe6,7b77196c53149c7d50ac2dfbed30f85b6dca4a66ea055e5834969aedd2b3e521,76cd4271daeff5f1d99d96a837ea0de5c03f19f5a7780e1997b1bfdbba4457df
case_025,3,success,stage1_actual_winner,verified_stage1_global_fallback,2049989,18369024,8343552,10025472,3317760,1081,3,"[{""active_any_pipe_cycles"":2049989,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":12961,""pipe_busy_cycles"":{""PIPE_M"":1977444,""PIPE_MTE2"":194711,""PIPE_MTE3"":217686,""PIPE_V"":487920},""pipe_utilization"":{""PIPE_M"":0.96461200523515,""PIPE_MTE2"":0.09498148526650631,""PIPE_MTE3"":0.10618886247682305,""PIPE_V"":0.23801103322993442},""task_end"":2049989,""task_span_cycles"":2049989,""task_start"":0},{""active_any_pipe_cycles"":1552156,""active_any_pipe_fraction"":0.7571533310666545,""core_id"":1,""op_count"":10220,""pipe_busy_cycles"":{""PIPE_M"":1507632,""PIPE_MTE2"":166647,""PIPE_MTE3"":213864,""PIPE_V"":466344},""pipe_utilization"":{""PIPE_M"":0.7354341901346788,""PIPE_MTE2"":0.08129165571132332,""PIPE_MTE3"":0.10432446222882172,""PIPE_V"":0.2274860987058955},""task_end"":1552156,""task_span_cycles"":1552156,""task_start"":0},{""active_any_pipe_cycles"":1264784,""active_any_pipe_fraction"":0.6169711154547659,""core_id"":2,""op_count"":7638,""pipe_busy_cycles"":{""PIPE_M"":1217748,""PIPE_MTE2"":139434,""PIPE_MTE3"":131652,""PIPE_V"":261432},""pipe_utilization"":{""PIPE_M"":0.5940266020939624,""PIPE_MTE2"":0.06801695033485546,""PIPE_MTE3"":0.06422083240446656,""PIPE_V"":0.127528489177259},""task_end"":1264784,""task_span_cycles"":1264784,""task_start"":0}]",b1,2049989,18369024,0,0,0,False,0,553.2150287143886,fa9347f0f155e184ed63df5ffe5f6bcedf489fc2af92c6e3e42e5d92d4132322,f2c16ec8dd40187f4ae4eac0d4e1b37f37258368e3054eca18e1c200911bf8d3,240bbbdb1f21c347f0eb85ede1585f2b208f77c8cd0c82f90e5956b5ceaf8246
case_025,4,success,map_locality@b1,scene_b_fixed_partition_mapping,1560638,17826816,12819456,5007360,5096448,1661,4,"[{""active_any_pipe_cycles"":1560638,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":9558,""pipe_busy_cycles"":{""PIPE_M"":1501752,""PIPE_MTE2"":115971,""PIPE_MTE3"":145067,""PIPE_V"":346704},""pipe_utilization"":{""PIPE_M"":0.9622679955249072,""PIPE_MTE2"":0.07430999373333214,""PIPE_MTE3"":0.09295365100683183,""PIPE_V"":0.2221552980255511},""task_end"":1560638,""task_span_cycles"":1560638,""task_start"":0},{""active_any_pipe_cycles"":1179232,""active_any_pipe_fraction"":0.755608924042603,""core_id"":1,""op_count"":7751,""pipe_busy_cycles"":{""PIPE_M"":1143660,""PIPE_MTE2"":167106,""PIPE_MTE3"":170420,""PIPE_V"":336444},""pipe_utilization"":{""PIPE_M"":0.7328156817916776,""PIPE_MTE2"":0.10707543965993395,""PIPE_MTE3"":0.10919893018111823,""PIPE_V"":0.2155810636419208},""task_end"":1179232,""task_span_cycles"":1179232,""task_start"":0},{""active_any_pipe_cycles"":1179292,""active_any_pipe_fraction"":0.7556473698577121,""core_id"":2,""op_count"":7606,""pipe_busy_cycles"":{""PIPE_M"":1143660,""PIPE_MTE2"":142520,""PIPE_MTE3"":168830,""PIPE_V"":336504},""pipe_utilization"":{""PIPE_M"":0.7328156817916776,""PIPE_MTE2"":0.09132162615545693,""PIPE_MTE3"":0.10818011608073108,""PIPE_V"":0.21561950945702976},""task_end"":1179292,""task_span_cycles"":1179292,""task_start"":0},{""active_any_pipe_cycles"":949324,""active_any_pipe_fraction"":0.6082922497081322,""core_id"":3,""op_count"":5699,""pipe_busy_cycles"":{""PIPE_M"":913752,""PIPE_MTE2"":113592,""PIPE_MTE3"":114936,""PIPE_V"":196044},""pipe_utilization"":{""PIPE_M"":0.5854990074572066,""PIPE_MTE2"":0.07278561716426231,""PIPE_MTE3"":0.07364680342270277,""PIPE_V"":0.12561785628698008},""task_end"":949324,""task_span_cycles"":949324,""task_start"":0}]",b1,1560638,18659328,0,-832512,2095104,False,0,760.312465550378,e8e0f5f8f5b308e6673e7530f009cc6837f543190f7dcc5596f5e4c303b7c9f0,f1e0e08a1465a9e3e4ff575ce0750457eac7a4179be271ada1ea4224ed3f2907,9323b62e4dd27a1b9c537445a84b5001dbd893523127c6ed6071d6fd32cf4eb3
case_025,5,success,stage1_actual_winner,verified_stage1_global_fallback,975534,264192,264192,0,67584,22,5,"[{""active_any_pipe_cycles"":974142,""active_any_pipe_fraction"":0.9985730892003765,""core_id"":0,""op_count"":4813,""pipe_busy_cycles"":{""PIPE_M"":940800,""PIPE_MTE2"":26144,""PIPE_MTE3"":17652,""PIPE_V"":243048},""pipe_utilization"":{""PIPE_M"":0.9643948852628407,""PIPE_MTE2"":0.02679968099522928,""PIPE_MTE3"":0.018094705053847433,""PIPE_V"":0.2491435459963466},""task_end"":974142,""task_span_cycles"":974142,""task_start"":0},{""active_any_pipe_cycles"":975378,""active_any_pipe_fraction"":0.9998400875828009,""core_id"":1,""op_count"":4815,""pipe_busy_cycles"":{""PIPE_M"":940800,""PIPE_MTE2"":58518,""PIPE_MTE3"":51885,""PIPE_V"":243048},""pipe_utilization"":{""PIPE_M"":0.9643948852628407,""PIPE_MTE2"":0.05998560788245207,""PIPE_MTE3"":0.05318625491269397,""PIPE_V"":0.2491435459963466},""task_end"":975378,""task_span_cycles"":975378,""task_start"":0},{""active_any_pipe_cycles"":975080,""active_any_pipe_fraction"":0.9995346138627664,""core_id"":2,""op_count"":4808,""pipe_busy_cycles"":{""PIPE_M"":940212,""PIPE_MTE2"":60858,""PIPE_MTE3"":55197,""PIPE_V"":243048},""pipe_utilization"":{""PIPE_M"":0.9637921384595514,""PIPE_MTE2"":0.06238429414044001,""PIPE_MTE3"":0.056581318539384584,""PIPE_V"":0.2491435459963466},""task_end"":975080,""task_span_cycles"":975080,""task_start"":0},{""active_any_pipe_cycles"":975080,""active_any_pipe_fraction"":0.9995346138627664,""core_id"":3,""op_count"":4810,""pipe_busy_cycles"":{""PIPE_M"":940212,""PIPE_MTE2"":60858,""PIPE_MTE3"":55327,""PIPE_V"":243348},""pipe_utilization"":{""PIPE_M"":0.9637921384595514,""PIPE_MTE2"":0.06238429414044001,""PIPE_MTE3"":0.05671457888705058,""PIPE_V"":0.24945106987557583},""task_end"":975080,""task_span_cycles"":975080,""task_start"":0},{""active_any_pipe_cycles"":975534,""active_any_pipe_fraction"":1.0,""core_id"":4,""op_count"":4819,""pipe_busy_cycles"":{""PIPE_M"":940800,""PIPE_MTE2"":56802,""PIPE_MTE3"":51843,""PIPE_V"":243204},""pipe_utilization"":{""PIPE_M"":0.9643948852628407,""PIPE_MTE2"":0.05822657129326092,""PIPE_MTE3"":0.05314320156960188,""PIPE_V"":0.24930345841354581},""task_end"":975534,""task_span_cycles"":975534,""task_start"":0}]",b0,975534,264192,0,0,0,False,0,1291.6849990282208,a29e4dc1387e9f3dd5a3b160d7d64ac667423047ee3b8e999ffa2e45c14988f3,02bda3afc8ca92da3acec269f780bf26666cb510dc11ca40237abfafe72901b1,b3893e5f68ccc9bb90e6c1accac17b7e1091a54df84049d0c859f61fbc48e98b
case_026,1,success,stage1_actual_winner,verified_stage1_global_fallback,99203,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":99203,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":769,""pipe_busy_cycles"":{""PIPE_M"":40992,""PIPE_MTE2"":8218,""PIPE_MTE3"":693,""PIPE_V"":70768},""pipe_utilization"":{""PIPE_M"":0.4132133100813484,""PIPE_MTE2"":0.08284023668639054,""PIPE_MTE3"":0.006985675836416238,""PIPE_V"":0.7133655232200639},""task_end"":99203,""task_span_cycles"":99203,""task_start"":0}]",single,99203,0,0,0,0,False,0,0.05562681891024113,9c7cea08ea3f9abac362c6287b7f95c552c907084ae00d7cfcc993146cda444b,72df6606789136b3baf9eec24a43a369cf39c1f1f97d61801ffdf8d829ab4062,5bb57d41e89b0a862825438cb1c65039e1faa1c79a60e62ab9eb98d3ece9644c
case_026,2,success,stage1_actual_winner,verified_stage1_global_fallback,64737,1162372,943748,218624,317186,59,2,"[{""active_any_pipe_cycles"":63175,""active_any_pipe_fraction"":0.9758716035651945,""core_id"":0,""op_count"":421,""pipe_busy_cycles"":{""PIPE_M"":19288,""PIPE_MTE2"":17642,""PIPE_MTE3"":6535,""PIPE_V"":42377},""pipe_utilization"":{""PIPE_M"":0.29794398875449896,""PIPE_MTE2"":0.2725180345088589,""PIPE_MTE3"":0.10094690825957335,""PIPE_V"":0.654602468449264},""task_end"":64737,""task_span_cycles"":64737,""task_start"":0},{""active_any_pipe_cycles"":49689,""active_any_pipe_fraction"":0.7675517864590574,""core_id"":1,""op_count"":523,""pipe_busy_cycles"":{""PIPE_M"":21704,""PIPE_MTE2"":17634,""PIPE_MTE3"":6428,""PIPE_V"":28391},""pipe_utilization"":{""PIPE_M"":0.33526422293278957,""PIPE_MTE2"":0.2723944575744937,""PIPE_MTE3"":0.09929406676243879,""PIPE_V"":0.43855909294530177},""task_end"":49689,""task_span_cycles"":49689,""task_start"":0}]",b2a_w4,64737,1162372,0,0,0,False,0,1.512397451326251,56ecb64284e0766282bec6aa81f6f59b8d286a5d6b979702128f0fdbd5dbb04d,5c68e0680b202cd26c31715c68276cf458c40b811950d0e568e12ac7876c3bfe,a5fc937932888b44949bb938e7e51d1410895532a5e763abcd2d9740f5ffb53a
case_026,3,success,stage1_actual_winner,verified_stage1_global_fallback,54100,1137420,1039116,98304,360198,79,3,"[{""active_any_pipe_cycles"":32335,""active_any_pipe_fraction"":0.5976894639556377,""core_id"":0,""op_count"":311,""pipe_busy_cycles"":{""PIPE_M"":17352,""PIPE_MTE2"":14023,""PIPE_MTE3"":3940,""PIPE_V"":16647},""pipe_utilization"":{""PIPE_M"":0.32073937153419596,""PIPE_MTE2"":0.25920517560073936,""PIPE_MTE3"":0.07282809611829945,""PIPE_V"":0.3077079482439926},""task_end"":34567,""task_span_cycles"":34567,""task_start"":0},{""active_any_pipe_cycles"":50357,""active_any_pipe_fraction"":0.9308133086876156,""core_id"":1,""op_count"":306,""pipe_busy_cycles"":{""PIPE_M"":10644,""PIPE_MTE2"":13032,""PIPE_MTE3"":4771,""PIPE_V"":35920},""pipe_utilization"":{""PIPE_M"":0.19674676524953788,""PIPE_MTE2"":0.24088724584103513,""PIPE_MTE3"":0.08818853974121996,""PIPE_V"":0.6639556377079483},""task_end"":54100,""task_span_cycles"":54100,""task_start"":0},{""active_any_pipe_cycles"":31805,""active_any_pipe_fraction"":0.5878927911275416,""core_id"":2,""op_count"":357,""pipe_busy_cycles"":{""PIPE_M"":12996,""PIPE_MTE2"":16595,""PIPE_MTE3"":8012,""PIPE_V"":18201},""pipe_utilization"":{""PIPE_M"":0.24022181146025878,""PIPE_MTE2"":0.30674676524953787,""PIPE_MTE3"":0.14809611829944547,""PIPE_V"":0.33643253234750464},""task_end"":32877,""task_span_cycles"":32877,""task_start"":0}]",b2a_w4,54100,1137420,0,0,0,False,0,2.6453213915228844,41ed1dc1ece8d23fc2e983c493e4203af7510bf283b0da88b381fd5186d7c9ef,2d3b3a1f542d5c293babf86ed05d6f9176d2d110c177025abb0ae34b515aa8b6,bb8434996e26fb11d14b409deb90fa65ebe434d18802f18c3a7a36785294d45c
